id,label,dir,first_ms,last_ms,frames,text,repr_id
4630,score-ball-3-in-play,4630-score-ball-3-in-play,1349400,1349416,2,,13
4631,score-ball-3-in-play,4631-score-ball-3-in-play,1349466,1349466,1,,208
4632,score-ball-3-in-play,4632-score-ball-3-in-play,1349516,1349766,3,,4245
4633,score-ball-3-in-play,4633-score-ball-3-in-play,1349783,1349783,1,1 2 / JUGADOR BOLA,4439
4634,score-ball-3-in-play,4634-score-ball-3-in-play,1349800,1349800,1,,3
4635,score-ball-3-in-play,4635-score-ball-3-in-play,1349833,1349833,1,,590
4636,score-ball-3-in-play,4636-score-ball-3-in-play,1349933,1349933,1,,591
4637,score-ball-3-in-play,4637-score-ball-3-in-play,1350083,1350083,1,,590
4638,score-ball-3-in-play,4638-score-ball-3-in-play,1350183,1350183,1,,591
4639,score-ball-3-in-play,4639-score-ball-3-in-play,1350316,1350316,1,,590
4640,score-ball-3-in-play,4640-score-ball-3-in-play,1350433,1350433,1,,591
4641,score-ball-3-in-play,4641-score-ball-3-in-play,1350566,1350566,1,,590
4642,score-ball-3-in-play,4642-score-ball-3-in-play,1350683,1350683,1,,591
4643,score-ball-3-in-play,4643-score-ball-3-in-play,1350816,1350816,1,,590
4644,score-ball-3-in-play,4644-score-ball-3-in-play,1350933,1350933,1,,591
4645,score-ball-3-in-play,4645-score-ball-3-in-play,1351066,1351066,1,,590
4646,score-ball-3-in-play,4646-score-ball-3-in-play,1351116,1355733,39,,638
4647,score-ball-3-in-play,4647-score-ball-3-in-play,1355750,1355766,2,,13
4648,score-ball-3-in-play,4648-score-ball-3-in-play,1355800,1355800,1,,575
4649,score-ball-3-in-play,4649-score-ball-3-in-play,1355816,1355883,2,,211
4650,score-ball-3-in-play,4650-score-ball-3-in-play,1355900,1355933,2,,577
4651,score-ball-3-in-play,4651-score-ball-3-in-play,1355950,1355950,1,,208
4652,score-ball-3-in-play,4652-score-ball-3-in-play,1356033,1356033,1,,13
4653,score-ball-3-in-play,4653-score-ball-3-in-play,1356083,1356083,1,,208
4654,score-ball-3-in-play,4654-score-ball-3-in-play,1356166,1356166,1,,13
4655,score-ball-3-in-play,4655-score-ball-3-in-play,1356233,1356233,1,,208
4656,score-ball-3-in-play,4656-score-ball-3-in-play,1356316,1356316,1,,13
4657,score-ball-3-in-play,4657-score-ball-3-in-play,1356366,1356366,1,,208
4658,score-ball-3-in-play,4658-score-ball-3-in-play,1356450,1356450,1,,13
4659,score-ball-3-in-play,4659-score-ball-3-in-play,1356500,1356500,1,,208
4660,score-ball-3-in-play,4660-score-ball-3-in-play,1356583,1356583,1,,13
4661,score-ball-3-in-play,4661-score-ball-3-in-play,1356633,1356633,1,,208
4662,score-ball-3-in-play,4662-score-ball-3-in-play,1356716,1356716,1,,13
4663,score-ball-3-in-play,4663-score-ball-3-in-play,1356783,1356783,1,,208
4664,score-ball-3-in-play,4664-score-ball-3-in-play,1356833,1356833,1,,623
4665,score-ball-3-in-play,4665-score-ball-3-in-play,1357100,1357100,1,1 2 / JUGADOR BOLA,3695
4666,score-ball-3-in-play,4666-score-ball-3-in-play,1357133,1357133,1,,3
4667,score-ball-3-in-play,4667-score-ball-3-in-play,1357166,1357166,1,,590
4668,score-ball-3-in-play,4668-score-ball-3-in-play,1357266,1357266,1,,591
4669,score-ball-3-in-play,4669-score-ball-3-in-play,1357400,1357400,1,,590
4670,score-ball-3-in-play,4670-score-ball-3-in-play,1357516,1357516,1,,591
4671,score-ball-3-in-play,4671-score-ball-3-in-play,1357650,1357783,4,,591
